code,year,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),2. Energy use in agriculture,3. Land area,4. Agriculture land area (% of land area),5. Average precipitation (mm),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizer consumption (kilograms per hectare of arable land)
SAU,2001,25.64,55.96119598,3600000.0,76.88,8564.4,2149690.0,80.84467993,54.47,0.854,106.6,19.9834625,106.6
SAU,2002,25.54,57.06008443,3600000.0,68.71,9504.0,2149690.0,80.8456103,55.5,1.065,101.5277778,20.346725,101.5277778
SAU,2003,25.51,58.02466277,3600000.0,70.85,9597.6,2149690.0,80.84793621,61.26,0.953,106.1666667,20.5959875,106.1666667
SAU,2004,25.41,58.76202593,3500000.0,71.88,10512.0,2149690.0,80.8065349,53.72,0.941,114.0,20.88325,114.0
SAU,2005,25.52,59.1792688,3500000.0,73.62,11390.4,2149690.0,80.81025636,56.09,0.505,95.91428571,21.4756875,95.91428571
SAU,2006,25.6,59.34607383,3450000.0,76.03,12168.0,2149690.0,80.79025348,63.59,1.15,106.0869565,22.64,106.0869565
SAU,2007,25.57,59.4348208,3446000.0,78.65,11404.8,2149690.0,80.79071866,61.71,0.662,113.0295995,22.46708333,113.0295995
SAU,2008,25.64,59.50665066,3339000.0,82.58,12459.6,2149690.0,80.74280478,65.67,0.859,77.56813417,22.29416667,77.56813417
SAU,2009,25.58,59.62270435,3196000.0,83.65,18223.2,2149690.0,80.67907466,60.09,0.987,71.9649562,22.12125,71.9649562
SAU,2010,25.76,59.84412279,3180000.0,93.34,13032.0,2149690.0,80.66558434,59.43,2.131,76.10062893,21.94833333,76.10062893
SAU,2011,25.83,61.9036202,3159000.0,86.37,13629.6,2149690.0,80.65721104,64.43,0.821,89.74358974,21.77541667,89.74358974
SAU,2012,25.79,65.81365357,3117000.0,83.27,15087.6,2149690.0,80.63720816,67.69,1.207,99.13378248,21.6025,99.13378248
SAU,2013,25.83,64.24956643,3068000.0,99.95,15444.0,2149690.0,80.61394899,52.69,1.193,93.28552803,21.46175,93.28552803
SAU,2014,25.92,51.08775224,3430000.0,96.13,16477.2,2149690.0,80.74433988,53.52,1.247,80.11661808,21.473,80.11661808
SDN,2012,27.55,64.14971774,19856760.0,96.26,1393.2,1868000.0,59.6712848,253.3,0.956,3.327887329,26.935,3.327887329
SDN,2013,27.54,60.43690036,19839960.0,97.49,1929.6,1868000.0,59.66453961,241.01,1.127,2.612458392,26.935,2.612458392
SDN,2014,27.65,49.51694329,19823160.0,98.8,1983.6,1868000.0,59.66004283,235.09,0.891,4.200625935,26.935,4.200625935
SEN,1990,28.95,66.603048,3092000.0,46.7,54.0,192530.0,46.06554823,566.98,1.154,3.800129366,1.413065385,3.800129366
SEN,1991,28.83,67.05847909,2973000.0,49.55,68.4,192530.0,45.23450891,552.64,0.755,5.593676421,1.430753846,5.593676421
SEN,1992,28.34,67.48949718,3044000.0,48.75,64.8,192530.0,45.60328261,540.91,0.838,5.584756899,1.448442308,5.584756899
SEN,1993,28.53,67.8708589,3082000.0,49.81,72.0,192530.0,45.80065444,561.15,1.054,7.787151201,1.466130769,7.787151201
SEN,1994,28.67,68.17732086,3178000.0,50.74,86.4,192530.0,46.30447203,561.45,0.598,8.149779736,1.483819231,8.149779736
SEN,1995,28.76,68.38363968,3077000.0,49.26,79.2,192530.0,45.78507246,570.21,0.912,5.264868378,1.501488462,5.264868378
SEN,1996,28.73,68.58492078,3217000.0,48.72,86.4,192530.0,46.26292006,558.07,1.217,6.714330121,1.519196154,6.714330121
SEN,1997,28.91,68.84888189,2938000.0,50.16,198.0,192530.0,44.81379525,526.2,1.371,7.794417971,1.536884615,7.794417971
SEN,1998,28.95,69.10919812,2685000.0,49.69,122.4,192530.0,43.57762427,561.41,1.57,9.534450652,1.554573077,9.534450652
SEN,1999,29.0,69.29954456,3407000.0,52.71,100.8,192530.0,47.32768919,576.09,0.582,11.09480481,1.572261539,11.09480481
SEN,2000,29.01,69.35359631,3322000.0,56.87,104.4,192530.0,46.88619955,549.89,0.916,11.49909693,1.58995,11.49909693
SEN,2001,29.23,67.97953731,3099000.0,57.92,118.8,192530.0,45.70196852,545.52,1.16,9.648273637,1.90545,9.648273637
SEN,2002,29.06,64.75318974,3050000.0,53.35,118.8,192530.0,45.44746273,538.61,1.433,11.79442623,2.22095,11.79442623
SEN,2003,29.15,60.90968612,2932000.0,57.34,306.0,192530.0,44.83457124,543.22,1.148,10.93860846,2.237860435,10.93860846
SEN,2004,29.21,57.68415892,2987000.0,57.46,190.8,192530.0,45.120241,539.92,1.204,12.71175092,2.254770869,12.71175092
SEN,2005,29.14,56.31174066,3126000.0,62.27,180.0,192530.0,45.58250662,547.89,1.425,9.86628279,2.271681304,9.86628279
SEN,2006,29.18,56.32875901,2838000.0,65.43,180.0,192530.0,44.09702384,563.34,1.436,2.307258633,2.288591739,2.307258633
SEN,2007,29.17,56.43182665,2850000.0,61.71,226.8,192530.0,44.16454579,548.56,1.279,2.145964912,2.305502173,2.145964912
SEN,2008,29.22,56.59650366,3620000.0,66.74,176.4,192530.0,48.1743105,568.65,1.37,2.303038674,2.323225744,2.303038674
SEN,2009,29.22,56.79835009,3620000.0,72.23,255.6,192530.0,48.18989248,541.25,0.791,6.741436464,2.340271702,6.741436464
SEN,2010,29.3,57.012926,3620000.0,75.46,266.4,192530.0,48.18989248,524.04,1.527,8.610220994,2.357317659,8.610220994
SEN,2011,29.36,59.14123976,3300000.0,75.71,270.0,192530.0,46.56417182,546.88,1.265,6.827575758,2.374363617,6.827575758
SEN,2012,29.33,71.98450975,3300000.0,88.91,306.0,192530.0,46.56417182,576.94,0.926,10.52424242,2.391409574,10.52424242
SEN,2013,29.38,50.77406259,3300000.0,98.11,61.2,192530.0,46.5797538,548.47,1.27,12.00606061,2.408455531,12.00606061
SEN,2014,29.37,54.88946654,3300000.0,95.35,342.0,192530.0,46.60052979,541.35,1.202,11.38484848,2.425501489,11.38484848
SGP,1993,26.72,23.91824727,1000.0,202.82,82.8,670.0,1.791044776,2240.49,0.193,5500.0,1.407205,5500.0
SGP,1994,26.72,21.65704475,1000.0,150.74,82.8,670.0,1.791044776,2300.39,0.558,4701.0,1.4752275,4701.0
SGP,1995,26.84,20.54926827,1000.0,148.62,82.8,670.0,1.791044776,2318.26,0.439,4537.0,1.54325,4537.0
SGP,1996,26.84,20.2379666,1000.0,117.86,90.0,670.0,1.791044776,2303.53,0.201,3142.0,1.6112725,3142.0
SGP,1997,26.88,20.11910282,1000.0,162.19,100.8,670.0,1.791044776,2169.12,0.655,2063.0,1.679295,2063.0
SGP,1998,26.99,20.08096025,1000.0,140.5,115.2,670.0,1.791044776,2317.64,0.872,4027.0,1.7473175,4027.0
SGP,1999,26.92,20.01182217,1000.0,149.86,122.4,670.0,1.791044776,2343.46,0.247,3769.0,1.81534,3769.0
SGP,2001,27.08,19.31426286,1000.0,60.0,136.8,670.0,1.791044776,2300.79,0.314,2353.0,1.969417,2353.0
SGP,2004,27.12,16.90868676,700.0,99.6,144.0,689.0,1.161103048,2282.66,0.681,117.1571429,2.2007805,117.1571429
SGP,2005,27.07,16.22181047,660.0,74.57,154.903,689.0,1.103047896,2348.06,0.649,116.5606061,2.265101667,116.5606061
SGP,2006,27.0,15.60320415,650.0,76.93,160.1222,694.0,1.080691643,2238.39,0.571,114.7538462,2.077734833,114.7538462
SGP,2009,27.1,13.95595379,600.0,72.62,178.9646,700.0,1.0,2245.54,0.573,117.7,1.513101,117.7
SGP,2010,27.17,13.7968071,640.0,73.88,194.7711,702.0,1.054131054,2264.99,0.595,126.71875,1.3194675,126.71875
SGP,2011,27.19,15.50309323,630.0,82.33,198.2538,704.0,1.036931818,2227.31,0.685,130.8412698,1.125834,130.8412698
SGP,2012,27.2,16.92235993,630.0,85.97,203.7551,706.0,1.033994334,2206.68,1.223,138.1746032,0.9602005,138.1746032
SGP,2013,27.2,18.07666256,570.0,96.48,207.2036,707.0,0.947666195,2343.73,1.0,151.9473684,0.794567,151.9473684
SGP,2014,27.15,17.28168859,560.0,94.28,213.9067,709.0,0.930888575,2427.1,1.328,151.5892857,0.6510335,151.5892857
SLE,1990,26.3,43.17897877,486000.0,37.0,12.2602,72180.0,39.13826545,2577.27,0.467,2.674897119,0.223604615,2.674897119
SLE,1991,26.24,41.09065615,486000.0,49.33,15.8565,72180.0,39.13826545,2593.24,0.595,1.234567901,0.174806154,1.234567901
SLE,1992,25.86,39.40391429,486000.0,53.39,10.929,72180.0,38.99972291,2495.85,0.231,2.880658436,0.126007692,2.880658436
SLE,1993,25.96,38.15465222,486000.0,54.98,8.5571,72180.0,38.9443059,2592.75,0.55,6.172839506,0.133869231,6.172839506
SLE,1994,26.11,37.37876901,485000.0,56.57,10.6686,72180.0,38.93045165,2550.4,0.447,6.18556701,0.141730769,6.18556701
SLE,1995,26.2,37.11216371,485000.0,53.93,5.8959,72180.0,38.93045165,2643.47,0.441,6.18556701,0.149592308,6.18556701
SLE,1996,26.17,37.56975773,485000.0,50.75,7.053,72180.0,38.93045165,2588.52,0.514,6.18556701,0.157453846,6.18556701
SLE,1997,26.31,38.66778662,484000.0,48.38,6.5043,72180.0,38.9165974,2545.92,0.679,6.198347107,0.165315385,6.198347107
SLE,1998,26.35,39.99412062,484000.0,48.5,2.7318,72180.0,38.9165974,2587.35,0.881,0.619834711,0.173176923,0.619834711
SLE,1999,26.34,41.13662998,484000.0,43.59,2.1285,72180.0,38.84732613,2587.35,0.45,0.185950413,0.181038462,0.185950413
SLE,2001,26.54,41.76188178,681520.0,25.58,2.6136,72180.0,41.58381823,2552.29,0.721,0.440192511,0.19356,0.440192511
SLE,2002,26.44,41.78167837,910080.0,26.42,3.084,72180.0,44.75034636,2595.81,0.882,5.783788238,0.19822,5.783788238
SLE,2003,26.45,41.75173726,1236670.0,33.47,4.585,72180.0,49.41354946,2593.44,0.692,6.28813669,0.20288,6.28813669
SLE,2006,26.47,41.02154796,1689880.0,58.85,1.2624,72180.0,55.83097811,2626.05,1.005,8.22963169,0.2122,8.22963169
SLE,2008,26.51,38.50603023,1372230.0,69.83,3.6142,72180.0,51.43017456,2603.19,1.145,5.88480794,0.2122,5.88480794
SLE,2009,26.54,37.38755829,1460970.0,84.51,4.4197,72180.0,52.659601,2597.73,0.785,6.202379241,0.2122,6.202379241
SLE,2010,26.59,36.92147859,1580380.0,92.48,5.6029,72180.0,54.45247991,2555.25,1.308,9.887071464,0.2122,9.887071464
SLE,2012,26.68,42.39698958,1471650.0,101.17,4.1639,72180.0,53.15392075,2633.89,0.491,8.974796997,0.2122,8.974796997
SLE,2013,26.71,34.42033317,1583650.0,101.97,1.7074,72180.0,54.70559712,2579.32,0.978,9.297275282,0.2122,9.297275282
SLE,2014,26.7,36.21937351,1584000.0,103.46,4.5792,72180.0,54.71044611,2580.68,0.935,9.396458333,0.2122,9.396458333
SLV,1992,25.81,32.79575261,588000.0,62.11,149.3053,20720.0,62.81370656,1540.25,0.592,127.4982993,0.7289,127.4982993
SLV,1993,25.92,32.6274187,586000.0,64.63,157.6421,20720.0,62.56756757,1552.07,0.355,127.5085324,0.8097625,127.5085324
SLV,1994,25.98,32.50190459,584000.0,64.73,165.9789,20720.0,62.46621622,1568.49,0.702,113.0136986,0.890625,113.0136986
SLV,1995,25.95,32.42167531,582000.0,63.87,174.3158,20720.0,62.26833977,1587.16,0.657,120.080756,0.9714875,120.080756
SLV,1996,26.09,32.46309963,565000.0,64.5,182.6526,20720.0,60.13996139,1432.85,0.231,162.4778761,1.05235,162.4778761
SLV,1997,26.24,32.63265489,565000.0,74.04,190.9895,20720.0,59.89382239,1407.28,0.925,167.079646,1.1332125,167.079646
SLV,1998,26.25,32.82796897,600000.0,72.43,199.3263,20720.0,61.28378378,1529.51,1.001,138.0,1.214075,138.0
SLV,1999,26.21,32.94666975,631000.0,72.67,207.6632,20720.0,62.53378378,1573.48,0.446,124.4183835,1.2949375,124.4183835
SLV,2000,26.32,32.88638511,627100.0,83.85,216.0,20720.0,62.09942085,1483.62,0.427,124.0296603,1.3758,124.0296603
SLV,2001,26.39,32.37041864,623200.0,79.32,226.8,20720.0,61.66505792,1548.03,0.669,117.4165597,1.52424,117.4165597
SLV,2002,26.38,31.35156893,619300.0,87.62,248.4,20720.0,60.98938224,1551.21,0.894,79.81915065,1.67268,79.81915065
SLV,2003,26.33,30.07170632,615400.0,83.0,291.6,20720.0,60.55501931,1456.41,1.078,86.52096198,1.82112,86.52096198
SLV,2004,26.42,28.77270113,611500.0,85.82,295.2,20720.0,61.80984556,1528.76,0.834,98.39411284,1.96948,98.39411284
SLV,2005,26.42,27.69642371,607600.0,93.29,288.0,20720.0,58.81274131,1580.19,0.641,150.8920342,2.118,150.8920342
SLV,2006,26.31,26.72832208,604000.0,97.5,252.0,20720.0,58.73069498,1543.34,0.636,108.7731788,2.118,108.7731788
SLV,2007,26.45,25.69859158,630500.0,100.49,270.0,20720.0,59.90830116,1531.0,0.512,152.4885012,2.118,152.4885012
SLV,2008,26.42,24.76622347,638800.0,98.87,277.2,20720.0,59.72490347,1464.2,0.266,136.7485911,2.118,136.7485911
SLV,2009,26.47,24.09020901,647100.0,100.8,277.2,20720.0,59.54150579,1506.63,0.865,122.9238139,2.118,122.9238139
SLV,2010,26.49,23.82953946,655400.0,99.19,280.8,20720.0,59.35810811,1523.54,0.567,184.1714983,2.118,184.1714983
SLV,2011,26.51,27.55674694,663700.0,95.15,288.0,20720.0,59.16988417,1549.01,0.559,194.4673798,2.118,194.4673798
SLV,2012,26.5,24.2617826,672000.0,97.2,299.9234,20720.0,58.98648649,1504.77,0.698,151.8315327,2.118,151.8315327
SLV,2013,26.53,25.80096364,680300.0,94.96,314.6326,20720.0,58.8030888,1549.11,0.697,151.176187,2.118,151.176187
SLV,2014,26.49,23.56244814,688600.0,97.53,331.5148,20720.0,58.6003861,1525.67,0.738,100.2080308,2.118,100.2080308
SOM,1990,26.85,22.51186527,1022000.0,97.44,39.5451,627340.0,70.2043549,324.36,0.06,2.641878669,1.382284615,2.641878669
SOM,1996,26.81,17.14538734,1039000.0,92.66,37.6404,627340.0,70.2346415,282.55,0.56,0.481231954,2.526853846,0.481231954
SOM,1997,26.92,20.2907644,1043000.0,93.45,36.1196,627340.0,70.24261166,320.7,0.352,0.479386385,2.717615385,0.479386385
SOM,1998,26.95,24.04492412,1043000.0,96.94,35.0026,627340.0,70.24420569,302.13,0.58,0.479386385,2.908376923,0.479386385
SOM,1999,26.91,27.19030119,1043000.0,91.48,42.1389,627340.0,70.24420569,272.43,0.358,0.479386385,3.099138462,0.479386385
SOM,2000,26.97,28.50933028,1043000.0,93.77,38.5499,627340.0,70.24420569,295.11,0.397,0.479386385,3.2899,0.479386385
SOM,2001,27.05,27.89014938,1045000.0,98.81,39.2785,627340.0,70.25058182,307.04,0.747,0.4784689,3.2926,0.4784689
SOM,2002,27.02,26.41364109,1064000.0,100.7,40.7377,627340.0,70.28086843,311.03,0.783,0.0,3.2953,0.0
SOM,2003,27.14,24.65135699,1083000.0,101.79,39.831,627340.0,70.31115504,311.3,1.008,0.0,3.298,0.0
SOM,2004,27.07,23.1748487,1130000.0,103.56,29.8527,627340.0,70.38766857,315.88,0.439,0.0,3.298,0.0
SOM,2005,27.04,22.5556678,1100000.0,107.14,31.356,627340.0,70.33825358,311.36,1.044,0.0,3.298,0.0
SOM,2006,26.98,22.59636277,1050000.0,102.01,23.197,627340.0,70.25855198,309.5,0.832,0.007428571,3.298,0.007428571
SOM,2007,27.03,22.73108592,1000000.0,101.3,23.8804,627340.0,70.17885038,321.95,0.936,0.0,3.298,0.0
SOM,2008,27.04,22.97879459,1100000.0,98.69,23.6548,627340.0,70.33825358,330.6,0.647,0.0,3.298,0.0
SOM,2009,27.1,23.3584461,1100000.0,98.42,27.281,627340.0,70.33825358,322.95,1.259,0.299518182,3.298,0.299518182
SOM,2010,27.19,23.88899781,1100000.0,107.7,24.8289,627340.0,70.33825358,279.25,1.055,0.094709091,3.298,0.094709091
SOM,2011,27.23,27.74333206,1000000.0,108.56,30.1494,627340.0,70.17885038,325.73,1.039,0.03079,3.298,0.03079
SOM,2012,27.21,29.2235174,1000000.0,109.95,61.8091,627340.0,70.17885038,336.19,0.965,0.00429,3.298,0.00429
SOM,2013,27.25,27.54794154,1100000.0,110.21,67.7578,627340.0,70.33825358,319.23,1.082,0.020081818,3.298,0.020081818
SOM,2014,27.21,25.44048642,1100000.0,100.48,61.7377,627340.0,70.33825358,303.3,1.12,0.061009091,3.298,0.061009091
SRB,2006,11.61,33.11846616,2595700.0,99.56,892.8,87460.0,40.44134461,771.76,0.605,144.4470894,3.87265,144.4470894
SRB,2007,11.44,32.61638714,2616800.0,104.06,871.2,87460.0,40.85181797,791.74,1.942,186.8679609,3.9578,186.8679609
SRB,2008,11.8,32.01713153,2660500.0,102.92,1029.6,87460.0,41.20283558,790.35,1.394,135.6297087,4.691,135.6297087
SRB,2009,11.9,31.5150525,2613700.0,101.13,1310.4,87460.0,40.22410245,747.36,1.421,169.7176455,4.634,169.7176455
SRB,2010,11.91,31.30450324,2654300.0,102.18,1897.2,87460.0,40.26526412,751.53,1.226,127.8650906,4.419,127.8650906
SRB,2011,11.83,33.95588567,2639500.0,99.43,1440.0,87460.0,40.34072719,781.93,0.803,144.3496496,4.75,144.3496496
SRB,2012,11.64,30.38464917,2562100.0,102.59,1389.6,87460.0,39.59067002,783.13,1.754,206.9438117,4.403,206.9438117
SRB,2013,11.66,28.45613507,2590300.0,102.16,1134.0,87460.0,39.91767665,822.09,1.477,185.4827858,4.709,185.4827858
SRB,2014,11.77,28.03673292,2605700.0,96.33,1364.4,87460.0,40.09147039,818.49,1.634,121.3514372,3.935,121.3514372
SSD,2012,28.04,39.05812518,2658712.5,96.5,266.4,631930.0,45.09662858,1222.29,1.172,0.000188061,0.658,0.000188061
SSD,2013,28.06,37.47378781,2616425.0,97.29,259.2,631930.0,45.04078775,1192.61,1.395,0.003669129,0.658,0.003669129
SSD,2014,28.17,31.4965311,2575137.5,98.5,266.4,631930.0,44.98494691,1186.52,0.946,0.006753037,0.658,0.006753037
SUR,1990,26.59,29.71570976,57000.0,131.22,18.0,156000.0,0.564102564,1494.11,0.264,17.54385965,0.508461539,17.54385965
SUR,1991,26.48,29.55341035,57000.0,119.49,21.6,156000.0,0.570512821,1611.69,0.47,17.54385965,0.524615385,17.54385965
SUR,1992,25.97,29.46465203,57000.0,114.38,25.2,156000.0,0.570512821,1728.74,0.624,50.87719298,0.540769231,50.87719298
SUR,1993,26.18,29.43574586,57000.0,103.0,28.8,156000.0,0.570512821,1642.14,0.483,57.89473684,0.556923077,57.89473684
SUR,1994,26.16,29.4530029,57000.0,76.84,28.8,156000.0,0.570512821,1715.59,0.585,75.43859649,0.573076923,75.43859649
SUR,1995,26.3,29.50273421,57000.0,75.13,28.8,156000.0,0.570512821,1717.94,1.061,75.43859649,0.589230769,75.43859649
SUR,1996,26.37,29.82234464,57000.0,69.77,43.2,156000.0,0.570512821,1670.29,0.55,128.0701754,0.605384615,128.0701754
SUR,1997,26.54,30.49481932,57000.0,81.34,50.4,156000.0,0.564102564,1634.42,0.771,124.5614035,0.621538462,124.5614035
SUR,1998,26.62,31.27483972,57000.0,69.99,50.4,156000.0,0.564102564,1616.52,1.373,133.2280702,0.637692308,133.2280702
SUR,1999,26.48,31.91708732,57000.0,74.35,54.0,156000.0,0.564102564,1788.8,0.586,92.98245614,0.653846154,92.98245614
SUR,2000,26.48,32.1762436,57000.0,73.96,54.0,156000.0,0.564102564,1692.28,0.693,101.754386,0.67,101.754386
SUR,2001,26.81,31.53600337,57000.0,77.49,57.6,156000.0,0.551282051,1626.15,0.528,98.24561404,0.660983333,98.24561404
SUR,2002,26.72,30.00887126,45000.0,77.91,54.0,156000.0,0.474358974,1693.16,0.684,92.17777778,0.651966667,92.17777778
SUR,2003,26.69,28.14274346,55000.0,76.79,55.8,156000.0,0.516025641,1634.69,0.919,109.0545455,0.64295,109.0545455
SUR,2004,26.92,26.48551613,53000.0,81.23,57.6,156000.0,0.496794872,1488.24,0.953,141.0377358,0.633933333,141.0377358
SUR,2005,26.73,25.58508548,49000.0,89.12,57.6,156000.0,0.466666667,1638.04,1.285,106.3673469,0.624916667,106.3673469
SUR,2006,26.7,25.34038888,49000.0,87.1,61.2,156000.0,0.466666667,1722.98,0.868,183.3265306,0.6159,183.3265306
SUR,2007,26.7,25.22407274,46000.0,108.51,60.336,156000.0,0.448717949,1732.9,0.832,149.4347826,0.6159,149.4347826
SUR,2008,26.71,25.14459676,47000.0,91.16,60.336,156000.0,0.453846154,1606.97,0.895,548.6595745,0.6159,548.6595745
SUR,2009,26.82,25.01042062,58000.0,109.86,60.948,156000.0,0.515384615,1691.83,1.216,158.2931034,0.6159,158.2931034
SUR,2010,26.75,24.73000403,55000.0,113.89,60.0348,156000.0,0.501923077,1717.03,1.353,211.9272727,0.6159,211.9272727
SUR,2011,26.8,23.13423331,58000.0,105.54,63.6807,156000.0,0.512820513,1733.62,0.884,206.2931034,0.6159,206.2931034
SUR,2012,26.89,26.35644953,52000.0,110.08,64.7177,156000.0,0.469230769,1646.36,0.877,188.9638462,0.6159,188.9638462
SUR,2013,26.88,25.04735514,60000.0,92.42,67.3907,156000.0,0.533333333,1604.76,1.036,170.8398333,0.6159,170.8398333
SUR,2014,26.9,25.57949241,65000.0,95.91,68.5856,156000.0,0.565384615,1688.72,1.039,194.9921538,0.6159,194.9921538
SVK,1993,7.77,25.80824557,1562000.0,225.9,5731.2,48100.0,50.85239085,824.75,0.039,61.68693982,1.572,61.68693982
SVK,1994,8.28,25.54292553,1561000.0,210.88,3445.2,48100.0,50.85239085,800.15,1.703,63.45675849,1.479,63.45675849
SVK,1995,7.87,25.22684018,1557000.0,201.31,3254.4,48100.0,50.85239085,830.12,0.691,69.06165703,1.386,69.06165703
SVK,1996,8.4,24.60444367,1553000.0,206.18,3074.4,48100.0,50.81081081,869.15,-0.419,76.46104314,1.348,76.46104314
SVK,1997,8.23,23.60814426,1550000.0,202.65,4089.6,48100.0,50.83160083,835.67,-0.249,69.29032258,1.31,69.29032258
SVK,1998,8.39,22.53904283,1547000.0,194.26,3038.4,48100.0,50.79002079,863.85,1.028,77.83710407,1.263833333,77.83710407
SVK,1999,8.31,21.69824023,1539000.0,190.1,2480.4,48100.0,50.79002079,861.56,0.775,57.8602989,1.217666667,57.8602989
SVK,2000,8.7,21.38683734,1528000.0,166.3,2221.2,48100.0,50.72765073,826.64,1.629,77.30759162,1.1715,77.30759162
SVK,2001,8.35,21.62785163,1442000.0,158.95,1904.4,48100.0,46.88149688,864.07,1.244,81.36962552,1.13295,81.36962552
SVK,2002,8.35,22.12497175,1410000.0,170.08,1850.4,48100.0,46.50727651,860.7,1.382,83.10638298,1.0944,83.10638298
SVK,2003,8.66,22.70030529,1413000.0,169.1,1796.4,48110.0,46.47682395,830.7,0.652,78.94833687,1.0319,78.94833687
SVK,2004,8.52,23.17595985,1393000.0,155.62,1530.0,48100.0,40.20790021,856.47,0.547,83.66690596,0.9694,83.66690596
SVK,2005,8.91,23.37404302,1391000.0,157.21,1411.2,48100.0,40.35343035,842.22,0.394,80.50395399,0.9069,80.50395399
SVK,2006,8.91,23.17577913,1378000.0,153.38,1324.8,48100.0,40.31185031,799.69,0.623,91.78156749,0.7974,91.78156749
SVK,2007,8.76,22.70299601,1377000.0,152.39,1278.0,48100.0,40.12474012,859.08,2.141,89.95061728,0.6879,89.95061728
SVK,2008,9.0,22.13870649,1382000.0,142.88,1195.2,48100.0,40.27027027,850.14,1.513,75.08393632,0.6637,75.08393632
SVK,2009,8.98,21.66592338,1382000.0,131.29,1152.0,48090.0,40.1330838,841.63,1.485,78.30969609,0.6281,78.30969609
SVK,2010,9.03,21.46765949,1392000.0,126.29,1029.6,48091.0,40.43791978,822.76,0.673,85.06393678,0.6007,85.06393678
SVK,2011,9.04,22.55585624,1391200.0,119.64,1080.0,48088.0,40.12851439,840.05,0.826,95.9373203,0.5931,95.9373203
SVK,2012,9.01,20.3421781,1392300.0,118.03,1026.0,48088.0,40.08068541,839.78,1.558,106.9194857,0.6653,106.9194857
SVK,2013,8.94,19.58088787,1361600.0,117.96,910.8,48088.0,39.37364831,854.62,0.936,109.3301998,0.6374,109.3301998
SVK,2014,8.89,19.26610105,1359200.0,104.02,1022.4,48080.0,39.29700499,851.04,2.344,116.4788111,0.5593,116.4788111
SVN,2002,9.76,21.26822316,168000.0,125.13,51.7191,20140.0,25.07447865,1345.45,1.524,403.4761905,0.8992,403.4761905
SVN,2003,10.16,21.64965057,173000.0,125.6,53.3031,20140.0,25.32274081,1348.47,1.448,400.2890173,0.907333333,400.2890173
SVN,2004,10.01,21.96311064,176000.0,117.39,55.511,20140.0,24.42899702,1306.68,0.751,358.6988636,0.915466667,358.6988636
SVN,2005,10.27,22.0932348,176000.0,111.21,56.3782,20140.0,25.27308838,1344.74,0.503,329.5511364,0.9236,329.5511364
SVN,2006,10.13,21.7654812,178000.0,113.47,58.2498,20140.0,24.37934459,1292.77,0.89,322.005618,0.9295,322.005618
SVN,2007,10.21,20.98391492,175000.0,110.79,58.6878,20140.0,24.72691162,1346.94,2.194,324.5257143,0.9354,324.5257143
SVN,2008,10.35,20.05107775,183410.0,113.59,56.6614,20146.2,30.703557,1367.53,1.603,279.8429748,1.04,279.8429748
SVN,2009,10.36,19.26951147,184250.0,108.34,49.967,20145.8,31.02979281,1306.89,1.655,233.834464,0.9427,233.834464
SVN,2010,10.43,18.94175787,184590.0,106.25,52.8518,20146.2,30.96663391,1314.97,0.796,266.5691533,0.9255,266.5691533
SVN,2011,10.32,20.69735087,184350.0,103.46,55.3074,20146.0,30.80561898,1328.13,1.38,256.506645,0.8503,256.506645
SVN,2012,10.13,18.34301912,183700.0,101.43,54.9933,20145.7,30.36826717,1312.71,1.957,250.3810561,0.928,250.3810561
SVN,2013,10.37,18.16324479,184960.0,95.85,55.2145,20140.0,30.29841112,1300.22,1.256,254.1252163,1.1556,254.1252163
SVN,2014,10.32,17.79704249,184040.0,97.31,55.126,20140.0,30.52830189,1359.21,2.457,263.0786785,0.9803,263.0786785
SWE,1990,3.02,11.12076145,2841000.0,107.05,5263.2,407339.7,8.378756109,786.59,1.695,115.5431186,2.968,115.5431186
SWE,1991,3.08,10.92947959,2787000.0,98.85,4881.6,407339.7,8.24373367,739.5,1.028,104.8051668,2.9705,104.8051668
SWE,1992,2.94,10.74625088,2765000.0,98.06,4186.8,407339.7,8.209364322,766.47,1.379,113.6350814,2.973,113.6350814
SWE,1993,2.71,10.57050685,2777000.0,104.05,4780.8,407339.7,8.238823763,766.97,0.813,118.5631977,2.890333333,118.5631977
SWE,1994,2.78,10.40167905,2777000.0,106.51,4701.6,407339.7,8.238823763,743.35,0.2,116.3122074,2.807666667,116.3122074
SWE,1995,3.05,10.23919903,2764000.0,106.43,4957.2,407339.7,8.020332906,743.97,1.267,106.3918234,2.725,106.3918234
SWE,1996,3.17,10.10382286,2809000.0,105.73,5248.8,407339.7,8.09398151,757.29,-0.156,110.5578498,2.718,110.5578498
SWE,1997,2.89,10.00270771,2796000.0,108.82,5900.4,407339.7,8.000693279,784.14,0.989,110.8716023,2.711,110.8716023
SWE,1998,3.36,9.914886768,2781000.0,107.58,6062.4,407339.7,7.931954582,788.17,0.567,105.7259978,2.703333333,105.7259978
SWE,1999,3.13,9.819393239,2744000.0,108.57,4816.8,407339.7,7.841121305,767.85,1.369,105.6953353,2.695666667,105.6953353
