Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
St. Lucia,LCA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,14.75409836,14.75409836,16.39344262,16.39344262,16.39344262,16.39344262,18.03278689,18.03278689,18.03278689,18.03278689,19.67213115,19.67213115,19.67213115,19.01639344,19.67213115,19.67213115,19.67213115,19.67213115,20.49180328,21.31147541,22.13114754,22.95081967,23.7704918,24.59016393,25.40983607,26.06557377,26.2295082,26.2295082,26.2295082,26.2295082,24.59016393,24.59016393,24.59016393,24.59016393,22.95081967,22.62295082,22.13114754,19.67213115,19.67213115,17.86885246,17.37704918,16.2295082,15.08196721,13.1147541,12.62295082,11.47540984,11.31147541,11.31147541,11.31147541,11.31147541,11.31147541,11.31147541,11.31147541,11.31147541,11.31147541,11.31147541,11.31147541,11.31147541,11.31147541,11.31147541,11.31147541,,
Latin America & Caribbean,LCN,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.785756205,0.788795688,0.791635861,0.794476033,0.794874654,0.797316206,0.801202758,0.803993103,0.81545345,0.822030692,0.836362701,0.844285115,0.852954926,0.859711399,0.862067161,0.885341709,0.91189922,0.937958466,0.966683428,0.997605229,1.012727632,1.012702719,1.016215501,1.021123431,1.007744962,1.007764893,1.014807897,1.009762944,1.006860538,1.005353281,1.014110323,1.016389894,1.015879171,1.02991286,0.992585189,0.995851329,1.020537967,1.049095054,1.066097629,1.086912373,1.105549092,1.114342304,1.106622218,1.160051062,1.190123992,1.207888958,1.204758135,1.194479105,1.181161173,1.174130627,1.17554333,1.162372817,1.156822705,1.152343593,1.158700245,1.13889905,1.133271302,1.154446537,1.165079774,1.176980555,1.187899979,,
Least developed countries: UN classification,LDC,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.316537771,0.329614968,0.335382857,0.354675451,0.360145001,0.37357026,0.380034273,0.387094965,0.393161193,0.398282681,0.399028528,0.403155552,0.409480341,0.414266978,0.426408157,0.423011928,0.42659214,0.429824275,0.432559159,0.439272055,0.445139624,0.449962965,0.454587404,0.45946047,0.467615396,0.469007701,0.473731591,0.476168124,0.482632394,0.492577426,0.497299953,0.499331371,0.497637695,0.503567358,0.500934053,0.510468604,0.517220794,0.532916284,0.543643274,0.555553044,0.568600096,0.581468286,0.598316175,0.604786603,0.622543854,0.633525221,0.656758738,0.671948873,0.694593025,0.727508704,0.742348387,0.755089661,0.794591597,0.825742799,0.842800674,0.852229095,0.867815532,0.887627769,0.911516595,0.936227836,0.941130245,,
Low income,LIC,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.271614083,0.278178147,0.287367838,0.300426871,0.309962039,0.318875348,0.32758137,0.339258496,0.343611507,0.349622808,0.355495919,0.36240546,0.373405451,0.380885192,0.396512147,0.409343875,0.417635783,0.421850837,0.425443997,0.4342196,0.444308089,0.451770806,0.45778244,0.464899661,0.47491905,0.481898073,0.488738897,0.492608455,0.499725676,0.509883264,0.516447691,0.51748418,0.504493523,0.505944607,0.497929096,0.5065665,0.507188394,0.513200027,0.520109951,0.529576546,0.530613035,0.537661157,0.546996735,0.553066251,0.559220344,0.570982727,0.591089325,0.586474024,0.601759523,0.639519389,0.65065504,0.659150211,0.687716914,0.723011786,0.739828053,0.750542919,0.764100375,0.782281622,0.806356372,0.832468533,0.835249079,,
Liechtenstein,LIE,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,15.03747409,15.06936693,17.26997289,17.26997289,17.26997289,17.26997289,17.26997289,17.28591931,17.30186573,17.28591931,17.28591931,17.28591931,17.28591931,17.28591931,17.06266943,16.85536597,16.64806251,16.42481263,16.26534843,16.10588423,16.10588423,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.94642003,15.86668793,15.86668793,15.62749163,15.62749163,15.46802743,15.46802743,15.14909903,15.14909903,15.22883113,15.46802743,15.62749163,15.78695583,15.94642003,15.94642003,15.94642003,16.15691597,16.15691597,16.15691597,16.16448985,16.16436704,16.16553508,16.16553508,,
Lower middle income,LMC,Permanent cropland (% of land area),AG.LND.CROP.ZS,,1.055537881,1.105323382,1.067143445,1.093196752,1.092012511,1.0907809,1.083817562,1.107502386,1.126687094,1.145208626,1.165672315,1.179598991,1.206887911,1.230148816,1.254024432,1.265677437,1.300020644,1.307789314,1.330953215,1.362643705,1.386518155,1.402244975,1.339093054,1.365132568,1.394040842,1.419021122,1.453357973,1.482928269,1.497964985,1.519515993,1.551313093,1.564326296,1.609371186,1.637276404,1.67067729,1.710820822,1.733930736,1.761197382,1.801541183,1.832324526,1.876549847,1.900535949,1.943473939,2.001234007,2.073174201,2.117202377,2.166211541,2.209013504,2.245030169,2.321238905,2.348207897,2.381147453,2.424876298,2.44916527,2.520305629,2.521771838,2.545308041,2.61227811,2.639289825,2.648507841,2.680058015,,
Low & middle income,LMY,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.803546048,0.824848905,0.822543586,0.836375501,0.842878778,0.847944788,0.85192929,0.866045813,0.878212775,0.889924366,0.904268575,0.916293233,0.934042276,0.948103558,0.961690865,0.97922045,0.998332119,1.013501918,1.034257219,1.058242861,1.073647464,1.081396015,1.074811456,1.089285414,1.123921268,1.161981024,1.207559022,1.239246477,1.254471632,1.285174663,1.30064917,1.067774843,1.095200053,1.126521159,1.139426972,1.153345023,1.166566821,1.180253892,1.205945182,1.224366029,1.248423531,1.266126229,1.290399606,1.320427738,1.352703101,1.386594848,1.421241319,1.438571349,1.463790825,1.495823578,1.524765925,1.542323821,1.568602418,1.585607667,1.616957384,1.628807809,1.672018373,1.711727378,1.736705329,1.75228227,1.76740087,,
Lesotho,LSO,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.098814229,0.098814229,0.098814229,0.098814229,0.098814229,0.098814229,0.098814229,0.098814229,0.098814229,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,0.131752306,,
Late-demographic dividend,LTE,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.82452806,0.835745245,0.863116908,0.871259112,0.883905514,0.891398074,0.898977253,0.908158887,0.920415502,0.94306642,0.956232536,0.9750289,0.989747215,1.002471596,1.013643676,1.042652317,1.060019389,1.089961155,1.11820634,1.145533828,1.161926858,1.177207395,1.122025775,1.14306135,1.188560668,1.244604145,1.308475614,1.344128483,1.376768366,1.381744943,1.386634251,0.85672314,0.88112571,0.90497342,0.911363446,0.919198655,0.934284248,0.943105322,0.957296811,0.970191288,0.983352815,0.992838756,1.012735922,1.035675554,1.066958021,1.083007312,1.09759339,1.10778411,1.118233699,1.144944099,1.162445828,1.179428906,1.1906894,1.191274339,1.216432782,1.22782884,1.23711496,1.259040398,1.289987025,1.291994536,1.296920668,,
Lithuania,LTU,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.701978302,0.717932355,0.638162093,0.68602425,0.701978302,0.68602425,0.68602425,0.68602425,0.68602425,0.68602425,0.68602425,0.68602425,0.523292916,0.634971283,0.567964263,0.477026165,0.437175907,0.441962505,0.48982848,0.493027412,0.507387433,0.518548065,0.544293695,0.558659218,0.553941445,0.566721476,0.574804407,0.560523794,0.565314596,0.578182399,,
Luxembourg,LUX,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.388430972,0.388430972,0.388430972,0.388430972,0.388430972,0.776861944,0.776861944,0.776861944,0.776861944,0.605952316,0.582646458,0.586530768,0.609836626,0.594299387,0.602068006,0.602068006,0.598183697,0.60362173,0.606729178,0.604398592,0.604010161,0.605175454,,
Latvia,LVA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353544281,0.385684671,0.482105838,0.466035644,0.257123114,0.241052919,0.192842335,0.192842335,0.192842335,0.192842335,0.192842335,0.192842335,0.192842335,0.20891253,0.20891253,0.160701946,0.112491362,0.096421168,0.112491362,0.112491362,0.096421168,0.096421168,0.096421168,0.107670304,0.128561557,0.128561557,0.128561557,0.144631751,0.144624779,0.144624779,,
"Macao SAR, China",MAC,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.851368912,0.873773357,0.896177802,0.918582247,0.940986692,0.981314693,0.981314693,0.981314693,0.961150692,0.961150692,0.961150692,0.983555137,0.963477482,0.963477482,0.95003361,0.974680708,1.008290388,1.030696841,1.120322653,1.120322653,1.120322653,1.142729106,1.232354918,1.456419449,1.38920009,1.434012996,1.344387184,1.501232355,1.584136231,1.649114945,1.653596236,1.752184629,1.819403988,1.882142057,1.855254313,1.949361416,2.050190455,2.112928523,1.960564643,1.982971096,1.97624916,1.974008514,1.839569796,1.861976249,1.94263948,1.97624916,2.005377549,2.081559489,2.15774143,2.82097244,2.912838898,3.038315035,3.264620211,3.319291956,3.47232803,3.706027336,3.647297782,3.750024647,3.838097692,3.88527896,3.986107999,,
Monaco,MCO,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.17706115,13.59635812,13.08439587,12.54175524,12.11661099,12.12029162,11.72895776,11.27659574,10.18856448,9.276155718,9.154501217,9.066017645,9.063260341,9.182122226,9.212526604,9.212526604,9.212526604,9.151717847,9.101978691,9.101978691,8.977480219,8.972019465,7.238442822,7.238442822,7.147201946,7.205837641,7.124763952,7.04861354,6.90900908,6.854716409,,
Madagascar,MDG,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.378305877,0.395501599,0.412697321,0.429893043,0.447088764,0.464284486,0.481480208,0.498675929,0.515871651,0.533067373,0.550263095,0.567458816,0.584654538,0.603569832,0.796161915,0.816796781,0.835712075,0.859786085,0.859786085,0.859786085,0.885579668,0.91137325,0.919971111,0.928568972,0.937166833,0.945764694,0.962960415,0.980156137,1.00594972,1.040341163,1.031743302,1.014547581,1.014547581,0.997351859,0.997351859,0.997351859,1.014547581,1.014547581,1.031743302,1.031743302,1.031743302,1.031743302,1.031743302,1.031743302,1.031743302,1.031743302,1.031743302,1.031743302,1.031743302,1.031743302,1.031291091,1.031291091,1.031282228,1.031282228,1.031282228,1.031282228,1.031282228,1.031282228,1.031282228,1.031282228,1.031282228,,
Maldives,MDV,Permanent cropland (% of land area),AG.LND.CROP.ZS,,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,10,10,10,10,10,10,10,10,10,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,16.66666667,20,26.66666667,26.66666667,23.33333333,16.66666667,10,10,10,10,6.666666667,6.666666667,5,5,5,5,5,5,5,5,5,3.333333333,,
Middle East & North Africa,MEA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.31431062,0.318248452,0.326392605,0.335879202,0.340085523,0.342233431,0.348587661,0.35118305,0.368187326,0.386355053,0.394678199,0.408013131,0.41857518,0.423586984,0.425108425,0.43575851,0.446229602,0.446571058,0.450683625,0.451041239,0.461233251,0.475984848,0.500928457,0.521670095,0.533471373,0.54527265,0.559934843,0.584840735,0.598944038,0.614832568,0.620555609,0.628660506,0.623672197,0.633114353,0.644079724,0.658332034,0.660737112,0.668219575,0.6797105,0.688341165,0.692304198,0.716416435,0.727267868,0.740656116,0.795678274,0.810085933,0.827275602,0.82234798,0.808030364,0.847595638,0.86779725,0.873185639,0.907406612,0.915191994,0.912583385,0.931026107,0.933209855,0.930994027,0.931061166,0.908462413,0.942530238,,
Mexico,MEX,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.673885645,0.689318141,0.694462306,0.704750637,0.709894802,0.71761105,0.725327298,0.730471463,0.740759793,0.745903958,0.766480619,0.784485198,0.807119525,0.812778106,0.815350189,0.817922272,0.835412433,0.848787263,0.864219759,0.93057949,1.066385452,1.031405129,1.039121377,1.035520461,1.063298953,1.091077445,1.150235346,1.120399187,1.093135111,1.068957535,1.169268757,1.197561666,1.178528254,1.202705831,1.230484323,1.234599655,1.233056406,1.24283032,1.232027573,1.272152062,1.281925975,1.298387304,1.091077445,1.349828957,1.341083876,1.340055043,1.35085779,1.364232619,1.351372206,1.363718203,1.379150698,1.367319118,1.302502636,1.377093032,1.38635253,1.350343373,1.3729777,1.392525528,1.403842691,1.439337432,1.448082512,,
Marshall Islands,MHL,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,38.88888889,36.11111111,36.11111111,36.11111111,36.11111111,36.11111111,36.11111111,36.11111111,36.11111111,36.11111111,,
Middle income,MIC,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.941513408,0.96663907,0.961352287,0.975384665,0.981101559,0.985169694,0.987929574,1.002678804,1.016872474,1.03006255,1.04660391,1.059955278,1.079455007,1.095219387,1.108273685,1.127022034,1.148939886,1.166950876,1.192157302,1.220087778,1.236871153,1.244693837,1.230524104,1.246854598,1.287702631,1.33360588,1.388959542,1.427667086,1.444938349,1.480826202,1.498464664,1.168888106,1.203744673,1.240571596,1.257326821,1.272216063,1.287752543,1.302890744,1.332024038,1.352001558,1.380289675,1.399954595,1.426958702,1.462838185,1.499956421,1.537762887,1.57510541,1.596504215,1.623570618,1.654548662,1.686794195,1.707419969,1.733276931,1.746864555,1.780923285,1.792986744,1.841754496,1.885488267,1.910636999,1.924250565,1.941644064,,
North Macedonia,MKD,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.202123476,2.123476209,2.044828942,1.966181675,1.926858042,1.848210775,1.887534408,1.769563508,1.730239874,1.730239874,1.730239874,1.730239874,1.887534408,1.533621707,1.494298073,1.426872771,1.426872771,1.38778747,1.38778747,1.38778747,1.427438541,1.467089611,1.506740682,1.546391753,1.586042823,1.586042823,1.625693894,1.625693894,1.625693894,1.625693894,,
Mali,MLI,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.04917267,0.057368115,0.057368115,0.057368115,0.057368115,0.057368115,0.057368115,0.057368115,0.057368115,0.057368115,0.057368115,0.057368115,0.061465837,0.06556356,0.073759005,0.08195445,0.090149895,0.093428073,0.09834534,0.09834534,0.09834534,0.09834534,0.110638507,0.11473623,0.118833952,0.118833952,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,0.122931675,,
Malta,MLT,Permanent cropland (% of land area),AG.LND.CROP.ZS,,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.125,3.4375,3.125,3.4375,3.4375,4.0625,4.0625,4.0625,3.90625,3.90625,4.0625,3.9375,3.9375,3.9375,4.09375,4.09375,4.09375,4.09375,4.09375,2.96875,,
Myanmar,MMR,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.336628209,0.351929492,0.382532056,0.51718334,0.460568596,0.682437188,0.683967316,0.693148086,0.693148086,0.703858983,0.711509625,0.719160266,0.726810907,0.729871163,0.734461548,0.737521804,0.679376932,0.685497445,0.687027573,0.687027573,0.693148086,0.703858983,0.709979496,0.719160266,0.725280779,0.729871163,0.743642317,0.702328855,0.758943599,0.768124369,0.769654497,0.772714753,0.777305138,0.829329498,0.872173088,0.910426294,0.910426294,0.910426294,0.910426294,0.901245524,0.971631423,1.14606604,1.253175016,1.31462153,1.371372597,1.459898695,1.684722732,1.956192313,2.052655748,2.152282399,2.240964962,2.282783434,2.310589821,2.312121027,2.312121027,2.313183615,2.313289927,2.313467137,2.313467137,2.313573475,2.313573475,,
Middle East & North Africa (excluding high income),MNA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.392074981,0.396830921,0.406458797,0.417478656,0.422814588,0.425250557,0.433370453,0.436386414,0.457730141,0.480581849,0.490441722,0.507493504,0.520603752,0.52570771,0.529767677,0.542527573,0.556563458,0.556911456,0.561783416,0.561899415,0.574311314,0.592523165,0.626162891,0.652494676,0.667226555,0.681842436,0.700750282,0.733694013,0.750745874,0.769885718,0.776208535,0.785463573,0.777134038,0.788240085,0.801324396,0.818561906,0.82006585,0.828164009,0.825156121,0.834064096,0.839154367,0.870158747,0.883609544,0.901427971,0.972936452,0.990931061,1.011950762,1.004870543,1.002749589,1.055052029,1.080210339,1.086565879,1.131480202,1.151070328,1.147690991,1.171368562,1.173127806,1.168963624,1.166380674,1.134400591,1.178500305,,
Montenegro,MNE,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.189591078,1.189591078,1.189591078,1.189591078,1.189591078,1.189591078,1.26394052,0.350185874,0.372490706,0.379182156,0.401486989,0.401486989,0.401486989,0.446096654,0.412639405,0.411895911,,
Mongolia,MNG,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.000646229,0.001292458,0.001292458,0.001292458,0.001286433,0.001286634,0.001286634,0.001284143,0.001284143,0.001284138,0.001284138,0.00192642,0.001926471,0.002568627,0.003210782,0.003210782,0.003210777,0.003210777,0.003210777,0.003210778,0.003210772,0.003210259,0.003210258,,
Northern Mariana Islands,MNP,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.543478261,0.195652174,0.195652174,0.195652174,0.195652174,,
Mozambique,MOZ,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.260688217,0.267046466,0.273404715,0.277219665,0.277219665,0.279762964,0.279762964,0.279762964,0.284849564,0.284849564,0.284849564,0.289936163,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.292479463,0.298837712,0.298837712,0.298837712,0.305195961,0.31791246,0.31791246,0.31791246,0.31791246,0.31791246,0.31791246,0.31791246,0.31791246,0.31791246,0.343345456,0.381494952,0.381494952,0.381494952,0.381494952,0.381494952,0.381494952,0.381494952,0.381494952,0.381494952,0.381494952,0.381494952,0.381494952,,
Mauritania,MRT,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.004851072,0.004851072,0.005821287,0.006791501,0.007761715,0.006791501,0.005821287,0.004851072,0.004851072,0.004851072,0.003880858,0.003880858,0.003880858,0.003880858,0.003880858,0.003880858,0.003880858,0.003880858,0.003880858,0.003880858,0.003880858,0.003880858,0.003880858,0.004851072,0.004851072,0.004851072,0.004851072,0.004851072,0.004851072,0.005821287,0.005821287,0.007761715,0.00873193,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,0.009702144,,
Mauritius,MUS,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.985221675,0.985221675,0.985221675,0.985221675,0.985221675,1.477832512,1.97044335,1.97044335,1.97044335,2.463054187,2.463054187,2.955665025,2.955665025,2.955665025,3.448275862,3.448275862,3.448275862,3.448275862,3.448275862,3.448275862,3.448275862,3.448275862,3.448275862,3.448275862,3.448275862,3.448275862,3.448275862,2.955665025,2.955665025,2.955665025,2.955665025,2.955665025,2.955665025,2.463054187,2.463054187,2.463054187,2.463054187,1.97044335,1.97044335,1.97044335,1.97044335,1.97044335,1.97044335,1.97044335,1.97044335,1.97044335,1.97044335,1.97044335,1.97044335,1.97044335,2.003004507,2.003004507,2.003004507,2.003004507,2.003004507,2.003004507,2.003004507,2.003004507,2.003004507,2.003004507,2.003004507,,
Malawi,MWI,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.636402206,0.636402206,0.636402206,0.636402206,0.668222317,0.668222317,0.689435723,0.71064913,0.71064913,0.71064913,0.71064913,0.71064913,0.71064913,0.742469241,0.742469241,0.763682647,0.795502758,0.827322868,0.848536275,0.954603309,0.954603309,0.954603309,1.060670344,1.060670344,1.219770895,1.219770895,1.272804412,1.32583793,1.32583793,1.35765804,1.378871447,1.378871447,1.378871447,1.378871447,1.378871447,1.378871447,1.378871447,1.378871447,1.378871447,1.378871447,1.378871447,1.378871447,1.378871447,1.378871447,1.378871447,1.431904964,1.431904964,1.431904964,1.431904964,1.431904964,1.431904964,1.431904964,1.591005515,2.121340687,2.121340687,2.121340687,2.121340687,2.121340687,2.121340687,2.121340687,2.121340687,,
Malaysia,MYS,Permanent cropland (% of land area),AG.LND.CROP.ZS,,6.422157967,6.543905037,6.848272713,7.000456552,7.59397352,7.609191904,7.761375742,7.91355958,8.065743418,8.202708872,8.370111094,8.613605235,8.826662608,9.039719982,9.283214123,9.587581799,9.891949475,10.34850099,10.65286867,10.95723634,11.41378786,11.71815553,12.02252321,12.17470705,12.7834424,13.86394765,14.91401613,15.82711916,16.86196926,16.89240603,16.98371633,17.04458986,17.33373916,17.59853904,17.60462639,17.60462639,17.60767007,17.60767007,17.60767007,17.60767007,17.60767007,17.60767007,17.91203774,17.95769289,17.95769289,17.95769289,18.24684219,18.24684219,18.53599148,19.02297976,19.41865774,20.31897732,21.21929691,21.30573733,22.70479379,22.70582864,22.70582864,22.70582864,22.70582864,22.70582864,22.70582864,,
North America,NAC,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.108361311,0.109299265,0.107809573,0.108030268,0.108030268,0.10659575,0.105161232,0.103726713,0.102292195,0.101961152,0.101630109,0.101409414,0.101188719,0.101023198,0.101078372,0.101139063,0.10091285,0.107975095,0.107975095,0.107975095,0.108049717,0.117299464,0.117409812,0.117520159,0.117630507,0.117790069,0.117906376,0.118016723,0.119009851,0.121878888,0.122006726,0.122651321,0.128830785,0.12949287,0.135672334,0.136377604,0.147314002,0.147258828,0.158238411,0.158157408,0.158047079,0.159702022,0.159702022,0.158047079,0.158047079,0.158083008,0.158212573,0.158504854,0.15867048,0.158836107,0.158929962,0.158946525,0.158946525,0.158946525,0.158946525,0.158891316,0.158615272,0.158449645,0.158284018,0.158284018,0.160123817,,
Namibia,NAM,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.001214639,0.002429278,0.002429278,0.002429278,0.002429278,0.002429278,0.002429278,0.002429278,0.002429278,0.002429278,0.002429278,0.002429278,0.002429278,0.002429278,0.002429278,0.003643916,0.004858555,0.004858555,0.004858555,0.004858555,0.004858555,0.004858555,0.004858555,0.004858555,0.006073194,0.006073194,0.007287833,0.008502472,0.009717111,0.009717111,0.009717111,0.010931749,0.010931749,0.010931749,0.010931749,0.010931749,0.012146388,0.012146388,0.013361027,0.013361027,0.013361027,0.013361027,0.014575666,,
New Caledonia,NCL,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.218818381,0.218818381,0.218818381,0.273522976,0.273522976,0.273522976,0.273522976,0.328227571,0.328227571,0.328227571,0.328227571,0.382932166,0.382932166,0.382932166,0.382932166,0.437636761,0.437636761,0.437636761,0.437636761,0.437636761,0.437636761,0.437636761,0.437636761,0.437636761,0.437636761,0.437636761,0.382932166,0.382932166,0.382932166,0.328227571,0.328227571,0.328227571,0.328227571,0.328227571,0.328227571,0.328227571,0.273522976,0.273522976,0.273522976,0.218818381,0.218818381,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.207877462,0.20404814,0.20404814,0.20404814,0.20404814,0.20404814,0.20404814,0.20404814,0.20404814,0.20404814,0.20404814,,
